Tile Identifier,Acquisition Date,Tile Grid Region,Tile Grid Horizontal,Tile Grid Vertical,Tile Production Date,Cloud Cover,Cloud Shadow,Snow Ice,Fill (No Data),Spacecraft Identifier,Sensor Identifier,Scene Count,Datum,Map Projection,Units,ARD Version,Level-1 Collection Number,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LR Corner Lat,LR Corner Long,LL Corner Lat,LL Corner Long,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LR Corner Lat dec,LR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,Display ID,Ordering ID,Browse Link
LC08_CU_003003_20180311_20180908_C01_V01,2018/03/11,CU,3,3,2018/09/08,4.0774,.5722,9.5746,1.5228,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20180311_20180908_C01_V01,LC08_CU_003003_20180311_20180908_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20180311_C01_V01
LE07_CU_003003_20180303_20180908_C01_V01,2018/03/03,CU,3,3,2018/09/08,55.5949,7.8588,7.9086,18.5181,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20180303_20180908_C01_V01,LE07_CU_003003_20180303_20180908_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20180303_C01_V01
LC08_CU_003003_20180223_20180309_C01_V01,2018/02/23,CU,3,3,2018/03/09,81.5113,11.8811,.0835,1.5018,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20180223_20180309_C01_V01,LC08_CU_003003_20180223_20180309_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20180223_C01_V01
LC08_CU_003003_20180216_20180309_C01_V01,2018/02/16,CU,3,3,2018/03/09,91.6644,3.6224,4.5024,62.4272,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20180216_20180309_C01_V01,LC08_CU_003003_20180216_20180309_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20180216_C01_V01
LE07_CU_003003_20180215_20180315_C01_V01,2018/02/15,CU,3,3,2018/03/15,99.9992,.0008,0,39.1761,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20180215_20180315_C01_V01,LE07_CU_003003_20180215_20180315_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20180215_C01_V01
LC08_CU_003003_20180214_20180223_C01_V01,2018/02/14,CU,3,3,2018/02/23,85.4069,5.9235,.1819,73.781,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20180214_20180223_C01_V01,LC08_CU_003003_20180214_20180223_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20180214_C01_V01
LE07_CU_003003_20180208_20180307_C01_V01,2018/02/08,CU,3,3,2018/03/07,72.0274,1.427,4.5619,71.7193,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20180208_20180307_C01_V01,LE07_CU_003003_20180208_20180307_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20180208_C01_V01
LC08_CU_003003_20180207_20180222_C01_V01,2018/02/07,CU,3,3,2018/02/22,54.2823,13.8963,1.4126,1.4405,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20180207_20180222_C01_V01,LC08_CU_003003_20180207_20180222_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20180207_C01_V01
LE07_CU_003003_20180206_20180307_C01_V01,2018/02/06,CU,3,3,2018/03/07,89.5883,1.1076,.3962,81.4589,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20180206_20180307_C01_V01,LE07_CU_003003_20180206_20180307_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20180206_C01_V01
LC08_CU_003003_20180131_20180208_C01_V01,2018/01/31,CU,3,3,2018/02/08,96.8799,2.1142,.3377,62.5912,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20180131_20180208_C01_V01,LC08_CU_003003_20180131_20180208_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20180131_C01_V01
LE07_CU_003003_20180130_20180226_C01_V01,2018/01/30,CU,3,3,2018/02/26,71.8112,7.1498,1.123,39.3151,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20180130_20180226_C01_V01,LE07_CU_003003_20180130_20180226_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20180130_C01_V01
LC08_CU_003003_20180129_20180208_C01_V01,2018/01/29,CU,3,3,2018/02/08,100,0,0,73.8696,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20180129_20180208_C01_V01,LC08_CU_003003_20180129_20180208_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20180129_C01_V01
LC08_CU_003003_20180122_20180208_C01_V01,2018/01/22,CU,3,3,2018/02/08,97.0434,1.7749,.6757,1.612,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20180122_20180208_C01_V01,LC08_CU_003003_20180122_20180208_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20180122_C01_V01
LC08_CU_003003_20180115_20180121_C01_V01,2018/01/15,CU,3,3,2018/01/21,84.4225,15.5774,0,61.9155,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20180115_20180121_C01_V01,LC08_CU_003003_20180115_20180121_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20180115_C01_V01
LE07_CU_003003_20180114_20180211_C01_V01,2018/01/14,CU,3,3,2018/02/11,17.3942,1.519,1.4804,18.6648,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20180114_20180211_C01_V01,LE07_CU_003003_20180114_20180211_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20180114_C01_V01
LC08_CU_003003_20180113_20180121_C01_V01,2018/01/13,CU,3,3,2018/01/21,98.3134,.0091,.072,74.4446,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20180113_20180121_C01_V01,LC08_CU_003003_20180113_20180121_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20180113_C01_V01
LC08_CU_003003_20180106_20180120_C01_V01,2018/01/06,CU,3,3,2018/01/20,69.4339,11.6613,1.7824,1.7098,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20180106_20180120_C01_V01,LC08_CU_003003_20180106_20180120_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20180106_C01_V01
LC08_CU_003003_20171230_20180104_C01_V01,2017/12/30,CU,3,3,2018/01/04,71.4954,16.8217,6.4493,61.2891,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171230_20180104_C01_V01,LC08_CU_003003_20171230_20180104_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171230_C01_V01
LC08_CU_003003_20171228_20180104_C01_V01,2017/12/28,CU,3,3,2018/01/04,100,0,0,75.0082,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171228_20180104_C01_V01,LC08_CU_003003_20171228_20180104_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171228_C01_V01
LC08_CU_003003_20171221_20180104_C01_V01,2017/12/21,CU,3,3,2018/01/04,33.9808,5.6994,21.2575,1.798,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171221_20180104_C01_V01,LC08_CU_003003_20171221_20180104_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171221_C01_V01
LE07_CU_003003_20171220_20180116_C01_V01,2017/12/20,CU,3,3,2018/01/16,81.5912,.8976,.1389,98.2691,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20171220_20180116_C01_V01,LE07_CU_003003_20171220_20180116_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20171220_C01_V01
LC08_CU_003003_20171214_20171227_C01_V01,2017/12/14,CU,3,3,2017/12/27,66.4312,6.0517,4.9724,61.6961,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171214_20171227_C01_V01,LC08_CU_003003_20171214_20171227_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171214_C01_V01
LE07_CU_003003_20171213_20180109_C01_V01,2017/12/13,CU,3,3,2018/01/09,16.6432,2.2667,3.04,39.3588,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20171213_20180109_C01_V01,LE07_CU_003003_20171213_20180109_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20171213_C01_V01
LC08_CU_003003_20171212_20171227_C01_V01,2017/12/12,CU,3,3,2017/12/27,64.0113,13.8817,1.7173,74.3489,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171212_20171227_C01_V01,LC08_CU_003003_20171212_20171227_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171212_C01_V01
LE07_CU_003003_20171206_20180102_C01_V01,2017/12/06,CU,3,3,2018/01/02,8.1205,1.2841,8.9541,68.6437,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20171206_20180102_C01_V01,LE07_CU_003003_20171206_20180102_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20171206_C01_V01
LC08_CU_003003_20171205_20171227_C01_V01,2017/12/05,CU,3,3,2017/12/27,10.0172,1.2976,10.1649,1.4959,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171205_20171227_C01_V01,LC08_CU_003003_20171205_20171227_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171205_C01_V01
LC08_CU_003003_20171128_20171211_C01_V01,2017/11/28,CU,3,3,2017/12/11,100,0,0,63.0166,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171128_20171211_C01_V01,LC08_CU_003003_20171128_20171211_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171128_C01_V01
LE07_CU_003003_20171127_20171227_C01_V01,2017/11/27,CU,3,3,2017/12/27,76.6934,6.8678,.8129,69.4102,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20171127_20171227_C01_V01,LE07_CU_003003_20171127_20171227_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20171127_C01_V01
LC08_CU_003003_20171126_20171208_C01_V01,2017/11/26,CU,3,3,2017/12/08,83.8518,15.0448,1.2363,73.5586,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171126_20171208_C01_V01,LC08_CU_003003_20171126_20171208_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171126_C01_V01
LE07_CU_003003_20171120_20171216_C01_V01,2017/11/20,CU,3,3,2017/12/16,81.1892,12.8258,9.8327,81.3591,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20171120_20171216_C01_V01,LE07_CU_003003_20171120_20171216_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20171120_C01_V01
LC08_CU_003003_20171119_20171208_C01_V01,2017/11/19,CU,3,3,2017/12/08,71.7536,10.0145,6.0243,1.5206,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171119_20171208_C01_V01,LC08_CU_003003_20171119_20171208_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171119_C01_V01
LE07_CU_003003_20171118_20171215_C01_V01,2017/11/18,CU,3,3,2017/12/15,32.8314,2.9532,.4502,84.0842,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20171118_20171215_C01_V01,LE07_CU_003003_20171118_20171215_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20171118_C01_V01
LC08_CU_003003_20171112_20171124_C01_V01,2017/11/12,CU,3,3,2017/11/24,84.4809,8.5528,1.6528,61.4824,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171112_20171124_C01_V01,LC08_CU_003003_20171112_20171124_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171112_C01_V01
LC08_CU_003003_20171110_20171124_C01_V01,2017/11/10,CU,3,3,2017/11/24,93.2958,3.1853,.4465,74.8952,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171110_20171124_C01_V01,LC08_CU_003003_20171110_20171124_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171110_C01_V01
LE07_CU_003003_20171104_20171201_C01_V01,2017/11/04,CU,3,3,2017/12/01,98.1341,1.706,.2149,81.6136,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20171104_20171201_C01_V01,LE07_CU_003003_20171104_20171201_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20171104_C01_V01
LC08_CU_003003_20171103_20171110_C01_V01,2017/11/03,CU,3,3,2017/11/10,86.2029,5.298,.3996,1.7002,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171103_20171110_C01_V01,LC08_CU_003003_20171103_20171110_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171103_C01_V01
LC08_CU_003003_20171027_20171110_C01_V01,2017/10/27,CU,3,3,2017/11/10,.4069,.043,.2891,61.2736,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171027_20171110_C01_V01,LC08_CU_003003_20171027_20171110_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171027_C01_V01
LE07_CU_003003_20171026_20171124_C01_V01,2017/10/26,CU,3,3,2017/11/24,9.9768,.8543,.1527,19.0083,LANDSAT_7,ETM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20171026_20171124_C01_V01,LE07_CU_003003_20171026_20171124_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20171026_C01_V01
LC08_CU_003003_20171025_20171110_C01_V01,2017/10/25,CU,3,3,2017/11/10,47.5672,2.1938,.0005,74.958,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171025_20171110_C01_V01,LC08_CU_003003_20171025_20171110_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171025_C01_V01
LC08_CU_003003_20171018_20171025_C01_V01,2017/10/18,CU,3,3,2017/10/25,96.1055,1.6571,.0079,1.7429,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171018_20171025_C01_V01,LC08_CU_003003_20171018_20171025_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171018_C01_V01
LE07_CU_003003_20171017_20171113_C01_V01,2017/10/17,CU,3,3,2017/11/13,99.9954,0,.0129,83.6952,LANDSAT_7,ETM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LE07_CU_003003_20171017_20171113_C01_V01,LE07_CU_003003_20171017_20171113_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LE07_CU_003003_20171017_C01_V01
LC08_CU_003003_20171011_20171025_C01_V01,2017/10/11,CU,3,3,2017/10/25,98.3814,1.6186,0,61.3939,LANDSAT_8,OLI/TIRS,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LC08_CU_003003_20171011_20171025_C01_V01,LC08_CU_003003_20171011_20171025_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LC08_CU_003003_20171011_C01_V01
